,Sentence_id,Word,POS,Tag
308480,,Rumsfeld,NNP,1
308481,,wrote,VBD,0
308482,,that,IN,0
308483,,despite,IN,0
308484,,Afghanistan,NNP,13
308485,,'s,POS,0
308486,,rising,VBG,0
308487,,opium,NN,0
308488,,production,NN,0
308489,,and,CC,0
308490,,violence,NN,0
308491,,in,IN,0
308492,,the,DT,0
308493,,south,NN,0
308494,,",",",",0
308495,,"""",``,0
308496,,the,DT,0
308497,,trajectory,NN,0
308498,,is,VBZ,0
308499,,a,DT,0
308500,,hopeful,JJ,0
308501,,and,CC,0
308502,,promising,JJ,0
308503,,one,CD,0
308504,,.,.,0
308505,,"""",``,0
308506,17628.0,Rumsfeld,NNP,1
308507,,also,RB,0
308508,,mentioned,VBD,0
308509,,a,DT,0
308510,,few,JJ,0
308511,,setbacks,NNS,0
308512,,",",",",0
308513,,including,VBG,0
308514,,a,DT,0
308515,,surge,NN,0
308516,,in,IN,0
308517,,drug,NN,0
308518,,production,NN,0
308519,,and,CC,0
308520,,rising,VBG,0
308521,,violence,NN,0
308522,,by,IN,0
308523,,insurgents,NNS,0
308524,,.,.,0
308525,17631.0,Pakistan,NNP,7
308526,,'s,POS,0
308527,,military,JJ,0
308528,,and,CC,0
308529,,government,NN,0
308530,,spokesman,NN,0
308531,,",",",",0
308532,,Major-General,NNP,0
308533,,Shaukat,NNP,1
308534,,Sultan,NNP,2
308535,,",",",",0
308536,,called,VBD,0
308537,,Crumpton,NNP,1
308538,,'s,POS,0
308539,,statement,NN,0
308540,,irresponsible,JJ,0
308541,,",",",",0
308542,,saying,VBG,0
308543,,he,PRP,0
308544,,did,VBD,0
308545,,not,RB,0
308546,,make,VB,0
308547,,the,DT,0
308548,,same,JJ,0
308549,,criticisms,NNS,0
308550,,during,IN,0
308551,,his,PRP$,0
308552,,talks,NNS,0
308553,,with,IN,0
308554,,Pakistani,JJ,3
308555,,officials,NNS,0
308556,,.,.,0
308557,17632.0,Pakistan,NNP,7
308558,,",",",",0
308559,,a,DT,0
308560,,key,JJ,0
308561,,U.S.,NNP,7
308562,,ally,NN,0
308563,,in,IN,0
308564,,the,DT,0
308565,,war,NN,0
308566,,against,IN,0
308567,,terrorism,NN,0
308568,,",",",",0
308569,,has,VBZ,0
308570,,deployed,VBN,0
308571,,about,IN,0
308572,,"80,000",CD,0
308573,,troops,NNS,0
308574,,to,TO,0
308575,,its,PRP$,0
308576,,tribal,JJ,0
308577,,regions,NNS,0
308578,,to,TO,0
308579,,root,VB,0
308580,,out,RP,0
308581,,foreign,JJ,0
308582,,militants,NNS,0
308583,,and,CC,0
308584,,their,PRP$,0
308585,,local,JJ,0
308586,,allies,NNS,0
308587,,.,.,0
308588,17633.0,Pakistani,JJ,3
308589,,officials,NNS,0
308590,,say,VBP,0
308591,,that,IN,0
308592,,324,CD,0
308593,,militants,NNS,0
308594,,",",",",0
308595,,including,VBG,0
308596,,76,CD,0
308597,,foreigners,NNS,0
308598,,had,VBD,0
308599,,been,VBN,0
308600,,killed,VBN,0
308601,,in,IN,0
308602,,the,DT,0
308603,,area,NN,0
308604,,since,IN,0
308605,,last,JJ,0
308606,,July,NNP,13
308607,,.,.,0
308608,17634.0,Insurgents,NNS,0
308609,,in,IN,0
308610,,Iraq,NNP,7
308611,,have,VBP,0
308612,,launched,VBN,0
308613,,new,JJ,0
308614,,attacks,NNS,0
308615,,Thursday,NNP,13
308616,,on,IN,0
308617,,police,NN,0
308618,,and,CC,0
308619,,U.S.,NNP,7
308620,,troops,NNS,0
308621,,",",",",0
308622,,killing,VBG,0
308623,,at,IN,0
308624,,least,JJS,0
308625,,17,CD,0
308626,,people,NNS,0
308627,,.,.,0
308628,17635.0,In,IN,0
308629,,the,DT,0
308630,,deadliest,JJS,0
308631,,blast,NN,0
308632,,",",",",0
308633,,witnesses,NNS,0
308634,,say,VBP,0
308635,,a,DT,0
308636,,suicide,NN,0
308637,,bomber,NN,0
308638,,",",",",0
308639,,dressed,VBN,0
308640,,in,IN,0
308641,,a,DT,0
308642,,police,NN,0
308643,,uniform,NN,0
308644,,",",",",0
308645,,drove,VBD,0
308646,,into,IN,0
308647,,the,DT,0
308648,,compound,NN,0
308649,,of,IN,0
308650,,the,DT,0
308651,,Tikrit,NNP,15
308652,,police,NN,0
308653,,headquarters,NN,0
308654,,and,CC,0
308655,,detonated,VBD,0
308656,,his,PRP$,0
308657,,vehicle,NN,0
308658,,.,.,0
308659,17636.0,The,DT,0
308660,,massive,JJ,0
308661,,explosion,NN,0
308662,,in,IN,0
308663,,Saddam,NNP,7
308664,,Hussein,NNP,8
308665,,'s,POS,0
308666,,hometown,NN,0
308667,,killed,VBD,0
308668,,at,IN,0
308669,,least,JJS,0
308670,,12,CD,0
308671,,people,NNS,0
308672,,",",",",0
308673,,wounded,VBD,0
308674,,35,CD,0
308675,,",",",",0
308676,,and,CC,0
308677,,set,VBD,0
308678,,a,DT,0
308679,,dozen,NN,0
308680,,cars,NNS,0
308681,,on,IN,0
308682,,fire,NN,0
308683,,.,.,0
308684,17637.0,South,NNP,7
308685,,of,IN,0
308686,,the,DT,0
308687,,capital,NN,0
308688,,",",",",0
308689,,in,IN,0
308690,,Iskandariya,NNP,7
308691,,",",",",0
308692,,an,DT,0
308693,,explosion,NN,0
308694,,near,IN,0
308695,,a,DT,0
308696,,police,NN,0
308697,,convoy,NN,0
308698,,killed,VBD,0
308699,,two,CD,0
308700,,policemen,NNS,0
308701,,and,CC,0
308702,,at,IN,0
308703,,least,JJS,0
308704,,one,CD,0
308705,,civilian,JJ,0
308706,,.,.,0
308707,17638.0,Despite,IN,0
308708,,the,DT,0
308709,,continued,JJ,0
308710,,violence,NN,0
308711,,against,IN,0
308712,,Iraqi,JJ,3
308713,,police,NN,0
308714,,",",",",0
308715,,nearly,RB,0
308716,,"2,000",CD,0
308717,,new,JJ,0
308718,,recruits,NNS,0
308719,,",",",",0
308720,,including,VBG,0
308721,,46,CD,0
308722,,women,NNS,0
308723,,",",",",0
308724,,graduated,VBN,0
308725,,this,DT,0
308726,,week,NN,0
308727,,from,IN,0
308728,,police,NN,0
308729,,training,NN,0
308730,,courses,NNS,0
308731,,in,IN,0
308732,,Sulaymaniyeh,NNP,7
308733,,and,CC,0
308734,,Baghdad,NNP,7
308735,,.,.,0
308736,17639.0,Meanwhile,RB,0
308737,,",",",",0
308738,,the,DT,0
308739,,U.S.,NNP,7
308740,,military,NN,0
308741,,says,VBZ,0
308742,,two,CD,0
308743,,American,JJ,3
308744,,soldiers,NNS,0
308745,,were,VBD,0
308746,,killed,VBN,0
308747,,and,CC,0
308748,,another,DT,0
308749,,two,CD,0
308750,,were,VBD,0
308751,,wounded,VBN,0
308752,,in,IN,0
308753,,separate,JJ,0
308754,,roadside,NN,0
308755,,bombings,NNS,0
308756,,north,NN,0
308757,,of,IN,0
308758,,Baghdad,NNP,7
308759,,.,.,0
308760,17640.0,Iraqi,JJ,3
308761,,police,NNS,0
308762,,say,VBP,0
308763,,a,DT,0
308764,,suicide,NN,0
308765,,truck,NN,0
308766,,bomb,NN,0
308767,,attack,NN,0
308768,,has,VBZ,0
308769,,killed,VBN,0
308770,,at,IN,0
308771,,least,JJS,0
308772,,22,CD,0
308773,,people,NNS,0
308774,,and,CC,0
308775,,wounded,VBN,0
308776,,40,CD,0
308777,,others,NNS,0
308778,,in,IN,0
308779,,a,DT,0
308780,,small,JJ,0
308781,,town,NN,0
308782,,in,IN,0
308783,,northern,JJ,0
308784,,Iraq,NNP,7
308785,,.,.,0
308786,17641.0,Authorities,NNS,0
308787,,say,VBP,0
308788,,the,DT,0
308789,,blast,NN,0
308790,,ripped,VBD,0
308791,,through,IN,0
308792,,a,DT,0
308793,,crowded,JJ,0
308794,,outdoor,NN,0
308795,,market,NN,0
308796,,Saturday,NNP,13
308797,,in,IN,0
308798,,Emerli,NNP,7
308799,,",",",",0
308800,,a,DT,0
308801,,village,NN,0
308802,,north,NN,0
308803,,of,IN,0
308804,,Baghdad,NNP,7
308805,,.,.,0
308806,17642.0,On,IN,0
308807,,Friday,NNP,13
308808,,",",",",0
308809,,a,DT,0
308810,,car,NN,0
308811,,bombing,NN,0
308812,,in,IN,0
308813,,a,DT,0
308814,,Kurdish,JJ,0
308815,,village,NN,0
308816,,killed,VBD,0
308817,,at,IN,0
308818,,least,JJS,0
308819,,22,CD,0
308820,,people,NNS,0
308821,,and,CC,0
308822,,wounded,VBD,0
308823,,about,IN,0
308824,,17,CD,0
308825,,others,NNS,0
308826,,.,.,0
308827,17643.0,Police,NNS,0
308828,,said,VBD,0
308829,,they,PRP,0
308830,,believe,VBP,0
308831,,a,DT,0
308832,,suicide,NN,0
308833,,car,NN,0
308834,,bomber,NN,0
308835,,was,VBD,0
308836,,responsible,JJ,0
308837,,for,IN,0
308838,,the,DT,0
308839,,attack,NN,0
308840,,in,IN,0
308841,,the,DT,0
308842,,village,NN,0
308843,,of,IN,0
308844,,Ahmad,NNP,7
308845,,Maref,NNP,8
308846,,",",",",0
308847,,northeast,NN,0
308848,,of,IN,0
308849,,the,DT,0
308850,,capital,NN,0
308851,,.,.,0
308852,17644.0,The,DT,0
308853,,U.S.,NNP,7
308854,,military,NN,0
308855,,Saturday,NNP,13
308856,,reported,VBD,0
308857,,the,DT,0
308858,,deaths,NNS,0
308859,,of,IN,0
308860,,six,CD,0
308861,,American,JJ,3
308862,,soldiers,NNS,0
308863,,and,CC,0
308864,,an,DT,0
308865,,Iraqi,JJ,3
308866,,interpreter,NN,0
308867,,over,IN,0
308868,,the,DT,0
308869,,past,JJ,13
308870,,few,JJ,14
308871,,days,NNS,0
308872,,",",",",0
308873,,mostly,RB,0
308874,,in,IN,0
308875,,Baghdad,NNP,7
308876,,.,.,0
308877,17646.0,In,IN,0
308878,,other,JJ,0
308879,,news,NN,0
308880,,",",",",0
308881,,Britain,NNP,7
308882,,'s,POS,0
308883,,defense,NN,0
308884,,ministry,NN,0
308885,,says,VBZ,0
308886,,a,DT,0
308887,,British,JJ,3
308888,,soldier,NN,0
308889,,has,VBZ,0
308890,,died,VBN,0
308891,,in,IN,0
308892,,the,DT,0
308893,,southern,JJ,0
308894,,city,NN,0
308895,,of,IN,0
308896,,Basra,NNP,7
308897,,.,.,0
308898,17647.0,A,DT,0
308899,,spokesman,NN,0
308900,,did,VBD,0
308901,,not,RB,0
308902,,provide,VB,0
308903,,details,NNS,0
308904,,.,.,0
308905,17648.0,Authorities,NNS,0
308906,,in,IN,0
308907,,California,NNP,7
308908,,say,VBP,0
308909,,lightning,NN,0
308910,,strikes,NNS,0
308911,,have,VBP,0
308912,,sparked,VBN,0
308913,,more,JJR,0
308914,,than,IN,0
308915,,400,CD,0
308916,,fires,NNS,0
308917,,in,IN,0
308918,,the,DT,0
308919,,northern,JJ,0
308920,,part,NN,0
308921,,of,IN,0
308922,,the,DT,0
308923,,state,NN,0
308924,,",",",",0
308925,,consuming,VBG,0
308926,,thousands,NNS,0
308927,,of,IN,0
308928,,hectares,NNS,0
308929,,and,CC,0
308930,,forcing,VBG,0
308931,,some,DT,0
308932,,residents,NNS,0
308933,,to,TO,0
308934,,evacuate,VB,0
308935,,.,.,0
308936,17649.0,The,DT,0
308937,,office,NN,0
308938,,of,IN,0
308939,,Governor,NNP,0
308940,,Arnold,NNP,1
308941,,Schwarzenegger,NNP,2
308942,,says,VBZ,0
308943,,the,DT,0
308944,,fires,NNS,0
308945,,stretch,VB,0
308946,,more,JJR,0
308947,,than,IN,0
308948,,500,CD,0
308949,,kilometers,NNS,0
308950,,from,IN,0
308951,,south,NN,0
308952,,of,IN,0
308953,,San,NNP,7
308954,,Francisco,NNP,8
308955,,to,TO,0
308956,,the,DT,0
308957,,border,NN,0
308958,,of,IN,0
308959,,the,DT,0
308960,,neighboring,JJ,0
308961,,state,NN,0
308962,,of,IN,0
308963,,Oregon,NNP,7
308964,,.,.,0
308965,17650.0,The,DT,0
308966,,governor,NN,0
308967,,has,VBZ,0
308968,,ordered,VBN,0
308969,,the,DT,0
308970,,California,NNP,15
308971,,National,NNP,16
308972,,Guard,NNP,16
308973,,to,TO,0
308974,,assist,VB,0
308975,,in,IN,0
308976,,fighting,VBG,0
308977,,the,DT,0
308978,,blazes,NNS,0
308979,,.,.,0
308980,17651.0,Meanwhile,RB,0
308981,,",",",",0
308982,,much,NN,0
308983,,of,IN,0
308984,,California,NNP,15
308985,,is,VBZ,0
308986,,bracing,VBG,0
308987,,for,IN,0
308988,,a,DT,0
308989,,fifth,JJ,13
308990,,straight,JJ,14
308991,,day,NN,14
308992,,of,IN,0
308993,,record,NN,0
308994,,high,JJ,0
308995,,temperatures,NNS,0
308996,,.,.,0
308997,17652.0,Forecasters,NNS,0
308998,,say,VBP,0
308999,,temperatures,NNS,0
309000,,reached,VBD,0
309001,,above,IN,0
309002,,32,CD,0
309003,,degrees,NNS,0
309004,,Celsius,NNP,0
309005,,on,IN,0
309006,,Saturday,NNP,13
309007,,in,IN,0
309008,,San,NNP,7
309009,,Jose,NNP,8
309010,,",",",",0
309011,,Los,NNP,7
309012,,Angeles,NNP,8
309013,,and,CC,0
309014,,the,DT,0
309015,,state,NN,0
309016,,capital,NN,0
309017,,of,IN,0
309018,,Sacramento,NNP,7
309019,,.,.,0
309020,17653.0,The,DT,0
309021,,heat,NN,0
309022,,wave,NN,0
309023,,has,VBZ,0
309024,,sent,VBN,0
309025,,people,NNS,0
309026,,scurrying,VBG,0
309027,,to,TO,0
309028,,beaches,NNS,0
309029,,and,CC,0
309030,,rivers,NNS,0
309031,,to,TO,0
309032,,cool,VB,0
309033,,off,RP,0
309034,,",",",",0
309035,,and,CC,0
309036,,strained,VBD,0
309037,,regional,JJ,0
309038,,power,NN,0
309039,,grids,NNS,0
309040,,as,IN,0
309041,,millions,NNS,0
309042,,of,IN,0
309043,,residents,NNS,0
309044,,turn,VBP,0
309045,,on,IN,0
309046,,air,NN,0
309047,,conditioners,NNS,0
309048,,.,.,0
309049,17654.0,Afghanistan,NNP,7
309050,,'s,POS,0
309051,,foreign,JJ,0
309052,,minister,NN,0
309053,,has,VBZ,0
309054,,met,VBN,0
309055,,with,IN,0
309056,,top,JJ,0
309057,,Pakistani,JJ,3
309058,,officials,NNS,0
309059,,in,IN,0
309060,,Islamabad,NNP,7
309061,,to,TO,0
309062,,discuss,VB,0
309063,,issues,NNS,0
309064,,that,WDT,0
309065,,affect,VBP,0
309066,,both,DT,0
309067,,countries,NNS,0
309068,,ahead,RB,0
309069,,of,IN,0
309070,,a,DT,0
309071,,visit,NN,0
309072,,by,IN,0
309073,,the,DT,0
309074,,new,JJ,0
309075,,U.S.,NNP,7
309076,,special,JJ,0
309077,,envoy,NN,0
309078,,.,.,0
309079,17655.0,The,DT,0
309080,,Pakistani,JJ,3
309081,,foreign,JJ,0
309082,,ministry,NN,0
309083,,says,VBZ,0
309084,,visiting,VBG,0
309085,,Afghan,JJ,3
309086,,Foreign,NNP,0
309087,,Minister,NNP,0
309088,,Rangin,NNP,1
309089,,Dadfar,NNP,2
309090,,Spanta,NNP,2
309091,,met,VBD,0
309092,,with,IN,0
309093,,his,PRP$,0
309094,,Pakistani,JJ,3
309095,,counterpart,NN,0
309096,,",",",",0
309097,,Shah,NNP,1
309098,,Mahmood,NNP,2
309099,,Qureshi,NNP,2
309100,,",",",",0
309101,,and,CC,0
309102,,with,IN,0
309103,,Pakistani,JJ,3
309104,,President,NNP,1
309105,,Asif,NNP,0
309106,,Ali,NNP,1
309107,,Zardari,NNP,2
309108,,.,.,0
309109,17656.0,The,DT,0
309110,,ministry,NN,0
309111,,says,VBZ,0
309112,,they,PRP,0
309113,,expressed,VBD,0
309114,,readiness,NN,0
309115,,to,TO,0
309116,,strengthen,VB,0
309117,,their,PRP$,0
309118,,cross-border,JJ,0
309119,,cooperation,NN,0
309120,,on,IN,0
309121,,fighting,VBG,0
309122,,terrorism,NN,0
309123,,and,CC,0
309124,,militancy,NN,0
309125,,.,.,0
309126,17657.0,The,DT,0
309127,,new,JJ,0
309128,,U.S.,NNP,7
309129,,envoy,NN,0
309130,,to,TO,0
309131,,Pakistan,NNP,7
309132,,and,CC,0
309133,,Afghanistan,NNP,7
309134,,",",",",0
309135,,Richard,NNP,1
309136,,Holbrooke,NNP,2
309137,,",",",",0
309138,,will,MD,0
309139,,visit,VB,0
309140,,South,NNP,7
309141,,Asia,NNP,8
309142,,next,JJ,0
309143,,week,NN,0
309144,,as,IN,0
309145,,the,DT,0
309146,,Obama,NNP,1
309147,,administration,NN,0
309148,,reviews,VBZ,0
309149,,its,PRP$,0
309150,,policy,NN,0
309151,,on,IN,0
309152,,the,DT,0
309153,,Afghan,JJ,3
309154,,conflict,NN,0
309155,,.,.,0
309156,17658.0,A,DT,0
309157,,statement,NN,0
309158,,from,IN,0
309159,,Pakistan,NNP,7
309160,,'s,POS,0
309161,,foreign,JJ,0
309162,,ministry,NN,0
309163,,says,VBZ,0
309164,,Qureshi,NNP,1
309165,,hopes,VBZ,0
309166,,what,WP,0
309167,,it,PRP,0
309168,,called,VBD,0
309169,,a,DT,0
309170,,"""",``,0
309171,,military,JJ,0
309172,,surge,NN,0
309173,,"""",``,0
309174,,in,IN,0
309175,,Afghanistan,NNP,7
309176,,will,MD,0
309177,,be,VB,0
309178,,paired,VBN,0
309179,,with,IN,0
309180,,a,DT,0
309181,,politically,RB,0
309182,,and,CC,0
309183,,developmentaly-oriented,JJ,0
309184,,surge,NN,0
309185,,.,.,0
309186,17659.0,The,DT,0
309187,,United,NNP,7
309188,,States,NNPS,8
309189,,says,VBZ,0
309190,,it,PRP,0
309191,,is,VBZ,0
309192,,boosting,VBG,0
309193,,its,PRP$,0
309194,,troop,NN,0
309195,,strength,NN,0
309196,,in,IN,0
309197,,Afghanistan,NNP,7
309198,,by,IN,0
309199,,some,DT,0
309200,,"30,000",CD,0
309201,,soldiers,NNS,0
309202,,.,.,0
309203,17660.0,In,IN,0
309204,,Iran,NNP,7
309205,,",",",",0
309206,,a,DT,0
309207,,gunman,NN,0
309208,,on,IN,0
309209,,a,DT,0
309210,,motorcycle,NN,0
309211,,has,VBZ,0
309212,,shot,VBN,0
309213,,dead,JJ,0
309214,,a,DT,0
309215,,judge,NN,0
309216,,trying,VBG,0
309217,,the,DT,0
309218,,high-profile,JJ,0
309219,,case,NN,0
309220,,of,IN,0
309221,,jailed,JJ,0
309222,,Iranian,JJ,3
309223,,journalist,NN,0
309224,,Akbar,NNP,1
309225,,Ganji,NNP,2
309226,,.,.,0
309227,17661.0,A,DT,0
309228,,judiciary,NN,0
309229,,spokesman,NN,0
309230,,says,VBZ,0
309231,,the,DT,0
309232,,judge,NN,0
309233,,",",",",0
309234,,Massoud,NNP,1
309235,,Moghaddasi,NNP,2
309236,,",",",",0
309237,,was,VBD,0
309238,,shot,VBN,0
309239,,Tuesday,NNP,13
309240,,while,IN,0
309241,,he,PRP,0
309242,,was,VBD,0
309243,,leaving,VBG,0
309244,,his,PRP$,0
309245,,office,NN,0
309246,,in,IN,0
309247,,Tehran,NNP,7
309248,,.,.,0
309249,17662.0,The,DT,0
309250,,judge,NN,0
309251,,has,VBZ,0
309252,,been,VBN,0
309253,,presiding,VBG,0
309254,,over,IN,0
309255,,the,DT,0
309256,,case,NN,0
309257,,of,IN,0
309258,,Mr.,NNP,1
309259,,Ganji,NNP,2
309260,,",",",",0
309261,,who,WP,0
309262,,has,VBZ,0
309263,,been,VBN,0
309264,,in,IN,0
309265,,jail,NN,0
309266,,since,IN,0
309267,,2001,CD,13
309268,,for,IN,0
309269,,publishing,NN,0
309270,,articles,NNS,0
309271,,implicating,VBG,0
309272,,government,NN,0
309273,,officials,NNS,0
309274,,in,IN,0
309275,,the,DT,0
309276,,murders,NNS,0
309277,,of,IN,0
309278,,prominent,JJ,0
309279,,dissidents,NNS,0
309280,,.,.,0
309281,17666.0,The,DT,0
309282,,U.S.,NNP,15
309283,,National,NNP,16
309284,,Hurricane,NNP,16
309285,,Center,NNP,16
309286,,says,VBZ,0
309287,,Tropical,NNP,5
309288,,Storm,NNP,6
309289,,Tomas,NNP,6
309290,,is,VBZ,0
309291,,about,IN,0
309292,,640,CD,0
309293,,kilometers,NNS,0
309294,,south-southeast,NN,0
309295,,of,IN,0
309296,,Haiti,NNP,7
309297,,'s,POS,0
309298,,capital,NN,0
309299,,",",",",0
309300,,Port-au-Prince,NNP,7
309301,,",",",",0
309302,,with,IN,0
309303,,maximum,JJ,0
309304,,sustained,JJ,0
309305,,winds,NNS,0
309306,,of,IN,0
309307,,75,CD,0
309308,,kilometers,NNS,0
309309,,per,IN,0
309310,,hour,NN,0
309311,,.,.,0
309312,17667.0,The,DT,0
309313,,storm,NN,0
309314,,was,VBD,0
309315,,downgraded,VBN,0
309316,,from,IN,0
309317,,a,DT,0
309318,,hurricane,NN,0
309319,,late,JJ,0
309320,,Sunday,NNP,13
309321,,",",",",0
309322,,but,CC,0
309323,,forecasters,NNS,0
309324,,expect,VBP,0
309325,,it,PRP,0
309326,,to,TO,0
309327,,gain,VB,0
309328,,strength,NN,0
309329,,again,RB,0
309330,,on,IN,0
309331,,Wednesday,NNP,13
309332,,.,.,0
309333,17668.0,Current,JJ,0
309334,,projections,NNS,0
309335,,put,VBD,0
309336,,the,DT,0
309337,,storm,NN,0
309338,,on,IN,0
309339,,a,DT,0
309340,,path,NN,0
309341,,to,TO,0
309342,,Haiti,NNP,7
309343,,",",",",0
309344,,where,WRB,0
309345,,hundreds,NNS,0
309346,,of,IN,0
309347,,thousands,NNS,0
309348,,of,IN,0
309349,,people,NNS,0
309350,,are,VBP,0
309351,,living,VBG,0
309352,,in,IN,0
309353,,tent,JJ,0
309354,,camps,NNS,0
309355,,following,VBG,0
309356,,an,DT,0
309357,,earthquake,NN,0
309358,,in,IN,0
309359,,January,NNP,13
309360,,.,.,0
309361,17669.0,United,NNP,15
309362,,Nations,NNPS,16
309363,,agencies,NNS,0
309364,,and,CC,0
309365,,other,JJ,0
309366,,aid,NN,0
309367,,groups,NNS,0
309368,,have,VBP,0
309369,,ordered,VBN,0
309370,,food,NN,0
309371,,",",",",0
309372,,shelter,NN,0
309373,,and,CC,0
309374,,emergency,NN,0
309375,,supplies,NNS,0
309376,,to,TO,0
309377,,be,VB,0
309378,,stockpiled,VBN,0
309379,,in,IN,0
309380,,camps,NNS,0
309381,,across,IN,0
309382,,Haiti,NNP,7
309383,,and,CC,0
309384,,coastal,JJ,0
309385,,communities,NNS,0
309386,,threatened,VBN,0
309387,,by,IN,0
309388,,the,DT,0
309389,,storm,NN,0
309390,,.,.,0
309391,17670.0,The,DT,0
309392,,country,NN,0
309393,,is,VBZ,0
309394,,also,RB,0
309395,,struggling,VBG,0
309396,,to,TO,0
309397,,contain,VB,0
309398,,a,DT,0
309399,,cholera,NN,0
309400,,outbreak,NN,0
309401,,that,WDT,0
309402,,has,VBZ,0
309403,,already,RB,0
309404,,killed,VBN,0
309405,,more,JJR,0
309406,,than,IN,0
309407,,300,CD,0
309408,,people,NNS,0
309409,,.,.,0
309410,17671.0,Somalia,NNP,7
309411,,'s,POS,0
309412,,transitional,JJ,0
309413,,government,NN,0
309414,,has,VBZ,0
309415,,announced,VBN,0
309416,,plans,NNS,0
309417,,to,TO,0
309418,,begin,VB,0
309419,,relocating,VBG,0
309420,,to,TO,0
309421,,the,DT,0
309422,,capital,NN,0
309423,,Mogadishu,NNP,7
309424,,from,IN,0
309425,,Kenya,NNP,7
309426,,February,NNP,13
309427,,21,CD,14
309428,,.,.,0
309429,17672.0,The,DT,0
309430,,government,NN,0
309431,,has,VBZ,0
309432,,been,VBN,0
309433,,operating,VBG,0
309434,,from,IN,0
309435,,Kenya,NNP,7
309436,,since,IN,0
309437,,its,PRP$,0
309438,,formation,NN,13
309439,,last,JJ,0
309440,,year,NN,0
309441,,",",",",0
309442,,fearing,VBG,0
309443,,continued,JJ,0
309444,,instability,NN,0
309445,,in,IN,0
309446,,Somalia,NNP,7
309447,,.,.,0
309448,17673.0,Officials,NNS,0
309449,,met,VBD,0
309450,,Tuesday,NNP,13
309451,,with,IN,0
309452,,clan,JJ,0
309453,,leaders,NNS,0
309454,,in,IN,0
309455,,Mogadishu,NNP,7
309456,,who,WP,0
309457,,promised,VBD,0
309458,,to,TO,0
309459,,hand,VB,0
309460,,over,RB,0
309461,,the,DT,0
309462,,city,NN,0
309463,,'s,POS,0
309464,,port,NN,0
309465,,and,CC,0
309466,,former,JJ,0
309467,,government,NN,0
309468,,buildings,NNS,0
309469,,.,.,0
309470,17674.0,Somalia,NNP,7
309471,,'s,POS,0
309472,,Prime,NNP,1
309473,,Minister,NNP,2
309474,,Mohammed,NNP,2
309475,,Ali,NNP,2
309476,,Gedi,NNP,2
309477,,said,VBD,0
309478,,today,NN,13
309479,,how,WRB,0
309480,,quickly,RB,0
309481,,the,DT,0
309482,,relocation,NN,0
309483,,takes,VBZ,0
309484,,place,NN,0
309485,,depends,VBZ,0
309486,,on,IN,0
309487,,the,DT,0
309488,,support,NN,0
309489,,the,DT,0
309490,,new,JJ,0
309491,,government,NN,0
309492,,receives,VBZ,0
309493,,from,IN,0
309494,,donor,NN,0
309495,,nations,NNS,0
309496,,.,.,0
309497,17675.0,The,DT,0
309498,,government,NN,0
309499,,is,VBZ,0
309500,,seeking,VBG,0
309501,,about,RB,0
309502,,$,$,0
309503,,77,CD,0
309504,,million,CD,0
309505,,to,TO,0
309506,,fund,VB,0
309507,,its,PRP$,0
309508,,transition,NN,0
309509,,.,.,0
309510,17676.0,Tuesday,NNP,13
309511,,",",",",0
309512,,the,DT,0
309513,,African,NNP,15
309514,,Union,NNP,16
309515,,authorized,VBD,0
309516,,the,DT,0
309517,,deployment,NN,0
309518,,of,IN,0
309519,,east,JJ,0
309520,,African,JJ,3
309521,,troops,NNS,0
309522,,to,TO,0
309523,,help,VB,0
309524,,the,DT,0
309525,,new,JJ,0
309526,,government,NN,0
309527,,relocate,NN,0
309528,,.,.,0
309529,17677.0,A,DT,0
309530,,former,JJ,0
309531,,Haitian,JJ,3
309532,,refugee,NN,0
309533,,is,VBZ,0
309534,,being,VBG,0
309535,,sworn,VBN,0
309536,,in,IN,0
309537,,Tuesday,NNP,13
309538,,as,IN,0
309539,,Canada,NNP,7
309540,,'s,POS,0
309541,,governor,NN,0
309542,,general,NN,0
309543,,",",",",0
309544,,the,DT,0
309545,,representative,NN,0
